country,age,sex,suicides_no
United States,35-54 years,male,11681
United States,55-74 years,male,7572
United States,25-34 years,male,4862
United States,15-24 years,male,3959
United States,35-54 years,female,3776
United States,55-74 years,female,2128
United States,25-34 years,female,1238
United States,15-24 years,female,863
United States,75+ years,female,421
United States,5-14 years,male,201
United States,5-14 years,female,86
United States,75+ years,male,2853
United States,35-54 years,male,11763
United States,55-74 years,male,8032
United States,25-34 years,male,4985
United States,15-24 years,male,3918
United States,35-54 years,female,3857
United States,55-74 years,female,2264
United States,25-34 years,female,1231
United States,15-24 years,female,954
United States,75+ years,female,428
United States,5-14 years,male,226
United States,5-14 years,female,85
United States,75+ years,male,2990
United States,55-74 years,male,8445
United States,35-54 years,male,11396
United States,25-34 years,male,5063
United States,15-24 years,male,3903
United States,35-54 years,female,3776
United States,55-74 years,female,2484
United States,25-34 years,female,1285
United States,15-24 years,female,975
United States,75+ years,female,431
United States,5-14 years,male,252
United States,5-14 years,female,143
United States,75+ years,male,3106
United States,55-74 years,male,8961
United States,35-54 years,male,11455
United States,25-34 years,male,5222
United States,15-24 years,male,4089
United States,35-54 years,female,4018
United States,55-74 years,female,2676
United States,25-34 years,female,1347
United States,15-24 years,female,990
United States,75+ years,female,477
United States,5-14 years,male,277
United States,5-14 years,female,151
United States,75+ years,male,3171
United States,55-74 years,male,9068
United States,35-54 years,male,11634
United States,25-34 years,male,5503
United States,15-24 years,male,4359
United States,35-54 years,female,4053
United States,55-74 years,female,2872
United States,25-34 years,female,1444
United States,15-24 years,female,1132
United States,75+ years,female,540
United States,5-14 years,male,255
United States,5-14 years,female,158
