country,age,sex,suicides_no
Norway,15-24 years,male,58
Norway,35-54 years,female,72
Norway,55-74 years,female,39
Norway,25-34 years,female,23
Norway,15-24 years,female,20
Norway,75+ years,female,6
Norway,5-14 years,female,4
Norway,5-14 years,male,3
Norway,75+ years,male,33
Norway,35-54 years,male,148
Norway,25-34 years,male,61
Norway,55-74 years,male,81
Norway,15-24 years,male,45
Norway,35-54 years,female,60
Norway,75+ years,female,14
Norway,15-24 years,female,21
Norway,55-74 years,female,33
Norway,25-34 years,female,17
Norway,5-14 years,female,1
Norway,5-14 years,male,1
Norway,75+ years,male,31
Norway,35-54 years,male,154
Norway,55-74 years,male,92
Norway,25-34 years,male,56
Norway,15-24 years,male,44
Norway,35-54 years,female,75
Norway,55-74 years,female,52
Norway,25-34 years,female,24
Norway,15-24 years,female,20
Norway,75+ years,female,5
Norway,5-14 years,male,1
Norway,5-14 years,female,0
Norway,75+ years,male,33
Norway,55-74 years,male,110
Norway,35-54 years,male,147
Norway,25-34 years,male,71
Norway,15-24 years,male,38
Norway,55-74 years,female,51
Norway,35-54 years,female,51
Norway,25-34 years,female,20
Norway,15-24 years,female,17
Norway,75+ years,female,7
Norway,5-14 years,male,2
Norway,5-14 years,female,1
Norway,55-74 years,male,119
Norway,75+ years,male,32
Norway,35-54 years,male,140
Norway,25-34 years,male,64
Norway,15-24 years,male,43
Norway,55-74 years,female,62
Norway,25-34 years,female,31
Norway,35-54 years,female,61
Norway,75+ years,female,17
Norway,15-24 years,female,17
Norway,5-14 years,female,2
Norway,5-14 years,male,2
