country,age,sex,suicides_no
Mexico,5-14 years,male,109
Mexico,5-14 years,female,81
Mexico,75+ years,female,6
Mexico,75+ years,male,165
Mexico,25-34 years,male,936
Mexico,15-24 years,male,1074
Mexico,35-54 years,male,1191
Mexico,55-74 years,male,483
Mexico,15-24 years,female,350
Mexico,25-34 years,female,177
Mexico,35-54 years,female,231
Mexico,55-74 years,female,62
Mexico,5-14 years,male,109
Mexico,5-14 years,female,73
Mexico,75+ years,female,7
Mexico,75+ years,male,156
Mexico,15-24 years,male,1308
Mexico,25-34 years,male,1024
Mexico,35-54 years,male,1326
Mexico,55-74 years,male,533
Mexico,15-24 years,female,439
Mexico,25-34 years,female,225
Mexico,35-54 years,female,222
Mexico,55-74 years,female,72
Mexico,5-14 years,male,140
Mexico,5-14 years,female,107
Mexico,75+ years,female,6
Mexico,75+ years,male,170
Mexico,15-24 years,male,1251
Mexico,25-34 years,male,1013
Mexico,35-54 years,male,1264
Mexico,55-74 years,male,509
Mexico,15-24 years,female,407
Mexico,25-34 years,female,214
Mexico,35-54 years,female,258
Mexico,55-74 years,female,85
Mexico,5-14 years,male,123
Mexico,5-14 years,female,79
Mexico,75+ years,female,8
Mexico,75+ years,male,161
Mexico,25-34 years,male,1151
Mexico,15-24 years,male,1220
Mexico,35-54 years,male,1469
Mexico,55-74 years,male,565
Mexico,15-24 years,female,392
Mexico,25-34 years,female,212
Mexico,35-54 years,female,263
Mexico,55-74 years,female,94
Mexico,75+ years,female,16
Mexico,5-14 years,male,102
Mexico,5-14 years,female,66
Mexico,75+ years,male,177
Mexico,15-24 years,male,1334
Mexico,25-34 years,male,1140
Mexico,35-54 years,male,1558
Mexico,55-74 years,male,612
Mexico,15-24 years,female,416
Mexico,25-34 years,female,271
Mexico,35-54 years,female,333
Mexico,55-74 years,female,91
Mexico,5-14 years,male,129
Mexico,5-14 years,female,109
Mexico,75+ years,female,8
Mexico,25-34 years,male,1195
Mexico,15-24 years,male,1347
Mexico,75+ years,male,163
Mexico,35-54 years,male,1560
Mexico,55-74 years,male,584
Mexico,15-24 years,female,484
Mexico,25-34 years,female,267
Mexico,35-54 years,female,303
Mexico,55-74 years,female,88
Mexico,5-14 years,male,137
Mexico,5-14 years,female,95
Mexico,75+ years,female,11
