country,age,sex,suicides_no
Canada,55-74 years,female,241
Canada,15-24 years,female,137
Canada,25-34 years,female,129
Canada,75+ years,female,45
Canada,5-14 years,female,17
Canada,5-14 years,male,17
Canada,35-54 years,male,1244
Canada,75+ years,male,231
Canada,55-74 years,male,812
Canada,25-34 years,male,439
Canada,15-24 years,male,300
Canada,35-54 years,female,400
Canada,55-74 years,female,255
Canada,15-24 years,female,138
Canada,25-34 years,female,135
Canada,75+ years,female,65
Canada,5-14 years,female,20
Canada,5-14 years,male,15
