country,age,sex,suicides_no
Japan,75+ years,male,2188
Japan,25-34 years,male,2404
Japan,15-24 years,male,1304
Japan,75+ years,female,1754
Japan,55-74 years,female,2883
Japan,35-54 years,female,2598
Japan,25-34 years,female,1112
Japan,15-24 years,female,616
Japan,5-14 years,male,52
Japan,5-14 years,female,22
Japan,75+ years,male,2262
Japan,55-74 years,male,6134
Japan,35-54 years,male,6413
Japan,25-34 years,male,2244
Japan,15-24 years,male,1294
Japan,75+ years,female,1612
Japan,55-74 years,female,2636
Japan,35-54 years,female,2242
Japan,25-34 years,female,931
Japan,15-24 years,female,495
Japan,5-14 years,male,55
Japan,5-14 years,female,20
Japan,75+ years,male,2362
Japan,35-54 years,male,6333
Japan,55-74 years,male,5908
Japan,25-34 years,male,2178
Japan,15-24 years,male,1242
Japan,75+ years,female,1713
Japan,55-74 years,female,2604
Japan,35-54 years,female,2242
Japan,25-34 years,female,850
Japan,15-24 years,female,467
Japan,5-14 years,male,58
Japan,5-14 years,female,34
Japan,75+ years,male,2254
Japan,55-74 years,male,5477
Japan,35-54 years,male,5710
Japan,25-34 years,male,2131
Japan,15-24 years,male,1180
Japan,75+ years,female,1587
Japan,55-74 years,female,2512
Japan,35-54 years,female,2158
Japan,25-34 years,female,814
Japan,15-24 years,female,432
Japan,5-14 years,male,68
Japan,5-14 years,female,34
Japan,75+ years,male,2297
Japan,55-74 years,male,5241
Japan,35-54 years,male,5507
Japan,25-34 years,male,1948
Japan,15-24 years,male,1091
Japan,75+ years,female,1509
Japan,55-74 years,female,2292
Japan,35-54 years,female,2024
Japan,25-34 years,female,685
Japan,15-24 years,female,408
Japan,5-14 years,male,62
Japan,5-14 years,female,28
